TradeID,Portfolio,Trader,Symbol,Quantity,Price,Side,TradeDate,SettlementDate,Exchange,Currency,AssetClass,Sector,Broker,Counterparty,Commission
1373,ETF,Michaela,WFC,500,407.86,BUY,2026-07-29,2026-07-31,NYSE,USD,Equity,Financial,Bank of America,"Gordon, Williams and Nelson",101.97
1374,Balanced,April,NVDA,200,47.57,BUY,2026-07-05,2026-07-07,NASDAQ,USD,Equity,Technology,Goldman Sachs,Bryant Ltd,4.76
1375,ETF,Thomas,BAC,500,168.81,BUY,2026-07-12,2026-07-14,NYSE,USD,Equity,Financial,Goldman Sachs,Snyder Inc,42.2
1376,Income,Heather,AAPL,100,485.21,BUY,2026-07-31,2026-08-02,NASDAQ,USD,Equity,Technology,Goldman Sachs,Jones-Brown,24.26
1377,ETF,Angela,META,100,283.34,BUY,2026-07-29,2026-07-31,NASDAQ,USD,Equity,Technology,Bank of America,Graham-Hudson,14.17
1378,Balanced,Laurie,BAC,200,74.67,SELL,2026-07-24,2026-07-26,NYSE,USD,Equity,Financial,Morgan Stanley,Brooks Group,7.47
1379,Balanced,Anthony,NVDA,500,394.93,SELL,2026-07-28,2026-07-30,NASDAQ,USD,Equity,Technology,Morgan Stanley,Brown Ltd,98.73
1380,Balanced,Sheila,WFC,100,419.93,BUY,2026-07-21,2026-07-23,NYSE,USD,Equity,Financial,JPMorgan,Diaz PLC,21.0
1381,Retirement,Steven,META,1000,467.32,BUY,2026-07-23,2026-07-25,NASDAQ,USD,Equity,Technology,UBS,Franklin-Jenkins,233.66
1382,Retirement,Nicole,AAPL,500,341.47,SELL,2026-07-30,2026-08-01,NASDAQ,USD,Equity,Technology,Morgan Stanley,"Graves, Romero and Dominguez",85.37
1383,Income,Mark,NVDA,100,119.32,SELL,2026-07-03,2026-07-05,NASDAQ,USD,Equity,Technology,Goldman Sachs,Blake and Sons,5.97
1384,Income,Shane,JNJ,500,231.31,BUY,2026-07-31,2026-08-02,NYSE,USD,Equity,Healthcare,Bank of America,"Dixon, Ford and Mcknight",57.83
1385,Growth,John,META,1000,381.11,SELL,2026-07-31,2026-08-02,NASDAQ,USD,Equity,Technology,Morgan Stanley,Martinez-Morrow,190.56
1386,ETF,Steven,CVX,1000,285.85,SELL,2026-07-28,2026-07-30,NYSE,USD,Equity,Energy,UBS,"Miller, Smith and Barber",142.93
1387,Retirement,Roberto,META,1000,199.65,SELL,2026-07-16,2026-07-18,NASDAQ,USD,Equity,Technology,Morgan Stanley,Hutchinson-Davis,99.83
1388,ETF,Tamara,WFC,100,212.86,BUY,2026-07-27,2026-07-29,NYSE,USD,Equity,Financial,UBS,Henderson-Henderson,10.64
1389,Balanced,Edward,JPM,100,289.96,BUY,2026-07-27,2026-07-29,NYSE,USD,Equity,Financial,Goldman Sachs,Graham and Sons,14.5
1390,Growth,Ashley,MSFT,500,375.91,BUY,2026-07-27,2026-07-29,NASDAQ,USD,Equity,Technology,Citi,Salazar-James,93.98
1391,Balanced,Cody,CVX,200,408.78,BUY,2026-07-27,2026-07-29,NYSE,USD,Equity,Energy,JPMorgan,Hunter Inc,40.88
1392,Income,Matthew,AMZN,500,486.17,BUY,2026-07-09,2026-07-11,NASDAQ,USD,Equity,Consumer,Citi,Faulkner LLC,121.54
1393,Retirement,Kevin,AMZN,500,220.67,SELL,2026-07-11,2026-07-13,NASDAQ,USD,Equity,Consumer,JPMorgan,Khan and Sons,55.17
1394,Income,Brian,CVX,500,410.33,SELL,2026-07-14,2026-07-16,NYSE,USD,Equity,Energy,Bank of America,Patel-Medina,102.58
1395,Growth,Jon,PFE,1000,331.6,SELL,2026-07-21,2026-07-23,NYSE,USD,Equity,Healthcare,Morgan Stanley,"White, Perkins and Hansen",165.8
1396,ETF,William,GS,1000,33.49,BUY,2026-07-27,2026-07-29,NYSE,USD,Equity,Financial,UBS,Gray PLC,16.75
1397,ETF,Anne,CVX,100,452.75,BUY,2026-07-23,2026-07-25,NYSE,USD,Equity,Energy,Goldman Sachs,Martinez-Summers,22.64
1398,ETF,Joseph,MSFT,1000,66.37,SELL,2026-07-06,2026-07-08,NASDAQ,USD,Equity,Technology,Morgan Stanley,"Long, Gardner and Walter",33.19
1399,Income,Michael,META,100,135.78,SELL,2026-07-03,2026-07-05,NASDAQ,USD,Equity,Technology,Goldman Sachs,Young and Sons,6.79
1400,Retirement,Patrick,AMZN,500,350.24,SELL,2026-07-08,2026-07-10,NASDAQ,USD,Equity,Consumer,Goldman Sachs,Schmidt-Holland,87.56
1401,Income,Jacob,GS,500,167.63,BUY,2026-07-17,2026-07-19,NYSE,USD,Equity,Financial,JPMorgan,Nguyen and Sons,41.91
1402,Balanced,Cindy,AMZN,100,33.21,SELL,2026-07-11,2026-07-13,NASDAQ,USD,Equity,Consumer,JPMorgan,Pruitt Group,1.66
1403,Retirement,Katelyn,GOOGL,1000,462.83,SELL,2026-07-09,2026-07-11,NASDAQ,USD,Equity,Technology,Bank of America,Torres Inc,231.41
1404,Income,James,GS,100,429.98,BUY,2026-07-21,2026-07-23,NYSE,USD,Equity,Financial,Citi,"Williams, Larson and Garcia",21.5
1405,Balanced,Noah,XOM,500,476.05,BUY,2026-07-19,2026-07-21,NYSE,USD,Equity,Energy,Bank of America,Lindsey-Foster,119.01
1406,Growth,Karen,MSFT,100,116.68,BUY,2026-07-27,2026-07-29,NASDAQ,USD,Equity,Technology,Morgan Stanley,Banks PLC,5.83
1407,Growth,Amanda,PFE,200,124.43,BUY,2026-07-05,2026-07-07,NYSE,USD,Equity,Healthcare,Bank of America,"Clarke, Chandler and Marsh",12.44
1408,Balanced,Lisa,TSLA,100,476.04,SELL,2026-07-29,2026-07-31,NASDAQ,USD,Equity,Auto,Morgan Stanley,Sellers-Smith,23.8
1409,Balanced,Steve,AAPL,1000,188.31,BUY,2026-07-14,2026-07-16,NASDAQ,USD,Equity,Technology,Goldman Sachs,Montoya Ltd,94.16
1410,Balanced,Ryan,GS,500,350.61,SELL,2026-07-24,2026-07-26,NYSE,USD,Equity,Financial,Citi,"Clark, Newman and Reynolds",87.65
1411,Income,Alexa,AAPL,1000,414.41,SELL,2026-07-25,2026-07-27,NASDAQ,USD,Equity,Technology,Citi,Woods-Vargas,207.21
1412,Growth,Phillip,META,1000,194.98,BUY,2026-07-22,2026-07-24,NASDAQ,USD,Equity,Technology,UBS,Johnson-Chan,97.49
1413,Balanced,Charles,AAPL,1000,450.32,SELL,2026-07-21,2026-07-23,NASDAQ,USD,Equity,Technology,UBS,Williams LLC,225.16
1414,Balanced,Todd,GOOGL,1000,392.84,SELL,2026-07-16,2026-07-18,NASDAQ,USD,Equity,Technology,Morgan Stanley,Martin-Hahn,196.42
1415,Growth,Brian,WFC,200,68.24,SELL,2026-07-29,2026-07-31,NYSE,USD,Equity,Financial,UBS,Henry Ltd,6.82
1416,ETF,Christopher,GOOGL,1000,365.07,SELL,2026-07-31,2026-08-02,NASDAQ,USD,Equity,Technology,JPMorgan,"Lane, Skinner and Sullivan",182.53
1417,Retirement,Terri,GOOGL,1000,374.09,SELL,2026-07-29,2026-07-31,NASDAQ,USD,Equity,Technology,Citi,Watson and Sons,187.05
1418,Growth,Mark,TSLA,1000,295.58,SELL,2026-07-28,2026-07-30,NASDAQ,USD,Equity,Auto,JPMorgan,"Ray, Gonzales and Waller",147.79
1419,Growth,Robert,MSFT,100,256.17,BUY,2026-07-24,2026-07-26,NASDAQ,USD,Equity,Technology,JPMorgan,"Fowler, Clark and Berry",12.81
1420,Retirement,Danny,CVX,100,472.29,SELL,2026-07-25,2026-07-27,NYSE,USD,Equity,Energy,Bank of America,Gonzalez-Fowler,23.61
1421,Income,Krista,MSFT,200,227.63,BUY,2026-07-14,2026-07-16,NASDAQ,USD,Equity,Technology,JPMorgan,Clark-Rodriguez,22.76
1422,Retirement,Kathleen,GOOGL,200,203.83,BUY,2026-07-19,2026-07-21,NASDAQ,USD,Equity,Technology,Goldman Sachs,"Wolf, Snow and Allen",20.38
1423,Income,John,NVDA,1000,140.16,SELL,2026-07-14,2026-07-16,NASDAQ,USD,Equity,Technology,Bank of America,Palmer-Bentley,70.08
1424,ETF,Richard,WFC,1000,159.7,SELL,2026-07-04,2026-07-06,NYSE,USD,Equity,Financial,Citi,"Jacobs, Hughes and Ruiz",79.85
1425,Growth,Gary,AAPL,200,337.96,SELL,2026-07-30,2026-08-01,NASDAQ,USD,Equity,Technology,Bank of America,Bridges-Herrera,33.8
1426,Retirement,Jessica,AAPL,500,351.49,BUY,2026-07-10,2026-07-12,NASDAQ,USD,Equity,Technology,UBS,Ramsey PLC,87.87
1427,Retirement,Reginald,AMZN,200,482.29,BUY,2026-07-26,2026-07-28,NASDAQ,USD,Equity,Consumer,JPMorgan,"Johnson, Ray and Contreras",48.23
1428,ETF,Karen,GS,200,428.75,BUY,2026-07-05,2026-07-07,NYSE,USD,Equity,Financial,Citi,Gutierrez-Williams,42.88
1429,Income,Keith,TSLA,200,157.72,SELL,2026-07-21,2026-07-23,NASDAQ,USD,Equity,Auto,Morgan Stanley,"Martin, Sullivan and Gonzalez",15.77
1430,Growth,Derek,AMZN,100,333.64,SELL,2026-07-27,2026-07-29,NASDAQ,USD,Equity,Consumer,Bank of America,Lopez-Sanders,16.68
1431,Growth,Ashley,CVX,100,77.19,SELL,2026-07-13,2026-07-15,NYSE,USD,Equity,Energy,UBS,"Lewis, Hall and Johnston",3.86
1432,Income,Tracey,XOM,500,38.12,BUY,2026-07-19,2026-07-21,NYSE,USD,Equity,Energy,Goldman Sachs,Nelson Inc,9.53
1433,Growth,Roger,JPM,1000,329.82,BUY,2026-07-31,2026-08-02,NYSE,USD,Equity,Financial,Citi,Anderson Inc,164.91
1434,Balanced,Michael,XOM,500,378.76,BUY,2026-07-04,2026-07-06,NYSE,USD,Equity,Energy,Citi,Ortiz-Costa,94.69
1435,Retirement,Grant,GOOGL,200,180.43,BUY,2026-07-18,2026-07-20,NASDAQ,USD,Equity,Technology,Morgan Stanley,Castro Ltd,18.04
1436,Retirement,Christie,PFE,200,374.08,SELL,2026-07-09,2026-07-11,NYSE,USD,Equity,Healthcare,JPMorgan,Gonzalez-Williams,37.41
1437,Balanced,Michael,TSLA,500,449.54,BUY,2026-07-31,2026-08-02,NASDAQ,USD,Equity,Auto,UBS,Frye-Cardenas,112.39
1438,Growth,Howard,AMZN,200,337.4,SELL,2026-07-11,2026-07-13,NASDAQ,USD,Equity,Consumer,JPMorgan,"Torres, Allen and Stevenson",33.74
1439,Growth,Craig,CVX,100,255.42,SELL,2026-07-05,2026-07-07,NYSE,USD,Equity,Energy,Goldman Sachs,Ortega Group,12.77
1440,Income,Danny,JNJ,200,262.92,BUY,2026-07-24,2026-07-26,NYSE,USD,Equity,Healthcare,UBS,"Little, Hanson and Sanchez",26.29
1441,Retirement,Mark,AAPL,200,140.32,BUY,2026-07-28,2026-07-30,NASDAQ,USD,Equity,Technology,Morgan Stanley,"Schultz, Martin and Hill",14.03
1442,Growth,William,META,500,348.39,BUY,2026-07-30,2026-08-01,NASDAQ,USD,Equity,Technology,Bank of America,"Collins, Dunlap and Romero",87.1
1443,Income,Howard,MSFT,1000,27.91,BUY,2026-07-03,2026-07-05,NASDAQ,USD,Equity,Technology,UBS,"Summers, Kerr and Ford",13.96
1444,Balanced,Maria,JNJ,500,415.16,SELL,2026-07-24,2026-07-26,NYSE,USD,Equity,Healthcare,Goldman Sachs,Barker PLC,103.79
1445,Income,Timothy,JPM,200,72.96,SELL,2026-07-26,2026-07-28,NYSE,USD,Equity,Financial,UBS,"Dunn, Henderson and Harris",7.3
1446,Retirement,Matthew,TSLA,1000,169.31,SELL,2026-07-07,2026-07-09,NASDAQ,USD,Equity,Auto,UBS,Gonzalez LLC,84.66
1447,Growth,Stacey,XOM,200,499.05,SELL,2026-07-16,2026-07-18,NYSE,USD,Equity,Energy,Morgan Stanley,"Morales, Oliver and Gill",49.91
1448,Retirement,Karen,PFE,200,159.62,BUY,2026-07-14,2026-07-16,NYSE,USD,Equity,Healthcare,Morgan Stanley,Cameron LLC,15.96
1449,Retirement,Melissa,AAPL,100,430.37,BUY,2026-07-10,2026-07-12,NASDAQ,USD,Equity,Technology,Morgan Stanley,Harmon-Deleon,21.52
1450,Balanced,Julian,XOM,200,65.42,BUY,2026-07-24,2026-07-26,NYSE,USD,Equity,Energy,Citi,Glover-Hall,6.54
1451,Retirement,Catherine,MSFT,100,45.68,SELL,2026-07-25,2026-07-27,NASDAQ,USD,Equity,Technology,Bank of America,Alvarez Inc,2.28
1452,Income,Reginald,NVDA,500,119.51,SELL,2026-07-05,2026-07-07,NASDAQ,USD,Equity,Technology,Goldman Sachs,"Leonard, King and Rosario",29.88
1453,Income,Timothy,JNJ,500,371.7,SELL,2026-07-02,2026-07-04,NYSE,USD,Equity,Healthcare,Citi,"Colon, Ortiz and Gillespie",92.92
1454,Income,Sheila,PFE,200,170.33,SELL,2026-07-11,2026-07-13,NYSE,USD,Equity,Healthcare,Goldman Sachs,"Marquez, Johnson and Douglas",17.03
1455,Balanced,Scott,AAPL,200,223.99,SELL,2026-07-14,2026-07-16,NASDAQ,USD,Equity,Technology,UBS,Garcia PLC,22.4
1456,Growth,Nicole,PFE,500,451.1,BUY,2026-07-16,2026-07-18,NYSE,USD,Equity,Healthcare,Morgan Stanley,Allison and Sons,112.78
1457,ETF,Helen,TSLA,500,373.42,BUY,2026-07-04,2026-07-06,NASDAQ,USD,Equity,Auto,UBS,"Johnston, Lyons and Browning",93.36
1458,Retirement,Jack,PFE,1000,465.4,SELL,2026-07-16,2026-07-18,NYSE,USD,Equity,Healthcare,UBS,Cabrera-Gutierrez,232.7
1459,Retirement,Kathleen,JPM,1000,186.77,SELL,2026-07-14,2026-07-16,NYSE,USD,Equity,Financial,JPMorgan,Richardson Inc,93.39
1460,ETF,Nicole,TSLA,500,451.19,BUY,2026-07-21,2026-07-23,NASDAQ,USD,Equity,Auto,UBS,Meza Inc,112.8
1461,Balanced,Carol,CVX,500,367.8,SELL,2026-07-08,2026-07-10,NYSE,USD,Equity,Energy,UBS,Cummings-Wilkins,91.95
1462,Balanced,Derrick,WFC,100,91.39,BUY,2026-07-17,2026-07-19,NYSE,USD,Equity,Financial,JPMorgan,"Jones, Martin and Hardy",4.57
1463,Retirement,Lisa,META,200,277.87,BUY,2026-07-09,2026-07-11,NASDAQ,USD,Equity,Technology,Bank of America,Fernandez-Grant,27.79
1464,Income,Scott,JPM,100,452.71,SELL,2026-07-10,2026-07-12,NYSE,USD,Equity,Financial,UBS,Williamson-Morales,22.64
1465,Balanced,David,JNJ,500,461.67,BUY,2026-07-30,2026-08-01,NYSE,USD,Equity,Healthcare,Morgan Stanley,"Smith, James and Villarreal",115.42
1466,Income,Michelle,META,1000,476.53,BUY,2026-07-29,2026-07-31,NASDAQ,USD,Equity,Technology,Citi,Hoffman-Moss,238.27
1467,ETF,Brian,AMZN,100,355.18,BUY,2026-07-19,2026-07-21,NASDAQ,USD,Equity,Consumer,Morgan Stanley,Garcia-Todd,17.76
1468,Balanced,Jennifer,AAPL,1000,240.76,SELL,2026-07-03,2026-07-05,NASDAQ,USD,Equity,Technology,Goldman Sachs,Gardner and Sons,120.38
1469,Income,Ashley,GOOGL,200,127.4,SELL,2026-07-21,2026-07-23,NASDAQ,USD,Equity,Technology,JPMorgan,"Hoffman, Lindsey and Simon",12.74
1470,Balanced,Emily,PFE,500,139.39,BUY,2026-07-07,2026-07-09,NYSE,USD,Equity,Healthcare,Morgan Stanley,Patterson-Marshall,34.85
1471,Balanced,Thomas,AAPL,1000,36.66,SELL,2026-07-27,2026-07-29,NASDAQ,USD,Equity,Technology,UBS,Waters-Ware,18.33
1472,Income,Catherine,AAPL,200,139.07,SELL,2026-07-30,2026-08-01,NASDAQ,USD,Equity,Technology,Citi,Chen-Mcdonald,13.91
1473,Income,Kristin,BAC,200,64.67,SELL,2026-07-08,2026-07-10,NYSE,USD,Equity,Financial,UBS,"Smith, Brown and Duarte",6.47
1474,ETF,Melanie,MSFT,1000,196.18,SELL,2026-07-20,2026-07-22,NASDAQ,USD,Equity,Technology,Citi,"Martin, Rice and Stephens",98.09
1475,Income,Michael,AAPL,200,453.06,SELL,2026-07-05,2026-07-07,NASDAQ,USD,Equity,Technology,Citi,Escobar-Dudley,45.31
1476,Growth,Christopher,META,500,189.33,BUY,2026-07-12,2026-07-14,NASDAQ,USD,Equity,Technology,Goldman Sachs,Dominguez-Johnston,47.33
1477,ETF,Vincent,AMZN,100,207.32,SELL,2026-07-04,2026-07-06,NASDAQ,USD,Equity,Consumer,Goldman Sachs,Velez-Crawford,10.37
1478,ETF,Howard,META,500,294.13,SELL,2026-07-09,2026-07-11,NASDAQ,USD,Equity,Technology,JPMorgan,"Madden, James and Wright",73.53
1479,Growth,Thomas,MSFT,100,94.87,SELL,2026-07-23,2026-07-25,NASDAQ,USD,Equity,Technology,Bank of America,Mcintyre LLC,4.74
1480,Income,Leah,MSFT,100,294.0,BUY,2026-07-07,2026-07-09,NASDAQ,USD,Equity,Technology,Citi,Middleton-Harrison,14.7
1481,Retirement,Chris,XOM,500,115.47,SELL,2026-07-15,2026-07-17,NYSE,USD,Equity,Energy,Citi,Wilson-Jackson,28.87
1482,Income,Brian,AAPL,100,72.75,BUY,2026-07-11,2026-07-13,NASDAQ,USD,Equity,Technology,Goldman Sachs,"Holland, White and Mendez",3.64
1483,Growth,Lisa,PFE,1000,50.08,SELL,2026-07-12,2026-07-14,NYSE,USD,Equity,Healthcare,Bank of America,Gordon PLC,25.04
1484,Retirement,Mary,GOOGL,500,107.29,BUY,2026-07-06,2026-07-08,NASDAQ,USD,Equity,Technology,Bank of America,Nguyen Group,26.82
1485,Retirement,Matthew,GOOGL,500,320.08,SELL,2026-07-13,2026-07-15,NASDAQ,USD,Equity,Technology,JPMorgan,"Gibson, Harris and Porter",80.02
1486,Balanced,Julie,META,200,223.31,BUY,2026-07-17,2026-07-19,NASDAQ,USD,Equity,Technology,Citi,"Harris, Haney and Kelly",22.33
1487,Retirement,Christopher,GOOGL,100,458.99,SELL,2026-07-23,2026-07-25,NASDAQ,USD,Equity,Technology,Bank of America,Kelley-Zuniga,22.95
1488,Retirement,Mark,AAPL,500,204.41,SELL,2026-07-24,2026-07-26,NASDAQ,USD,Equity,Technology,Bank of America,Bell LLC,51.1
1489,Balanced,Alexis,NVDA,1000,491.04,SELL,2026-07-30,2026-08-01,NASDAQ,USD,Equity,Technology,JPMorgan,"Stanley, Dunlap and Smith",245.52
1490,Retirement,Vincent,JNJ,1000,184.19,SELL,2026-07-12,2026-07-14,NYSE,USD,Equity,Healthcare,Citi,"Gutierrez, Anderson and Francis",92.09
1491,Growth,Dustin,META,200,482.27,BUY,2026-07-16,2026-07-18,NASDAQ,USD,Equity,Technology,Morgan Stanley,Martinez-Smith,48.23
1492,Growth,Angela,PFE,200,118.55,BUY,2026-07-09,2026-07-11,NYSE,USD,Equity,Healthcare,JPMorgan,White-Thompson,11.86
1493,Growth,George,GS,1000,127.82,SELL,2026-07-29,2026-07-31,NYSE,USD,Equity,Financial,Bank of America,Peters-Kim,63.91
1494,Growth,Patricia,CVX,100,461.47,SELL,2026-07-18,2026-07-20,NYSE,USD,Equity,Energy,Bank of America,Carr-Wallace,23.07
1495,ETF,Brian,JPM,500,137.68,BUY,2026-07-22,2026-07-24,NYSE,USD,Equity,Financial,Goldman Sachs,Rios-Miller,34.42
1496,Income,Marcus,WFC,100,160.56,SELL,2026-07-03,2026-07-05,NYSE,USD,Equity,Financial,Morgan Stanley,Ibarra Group,8.03
1497,Income,Michelle,NVDA,500,104.42,SELL,2026-07-11,2026-07-13,NASDAQ,USD,Equity,Technology,UBS,Hardy-Stone,26.11
1498,Growth,Stephen,GOOGL,200,76.92,SELL,2026-07-08,2026-07-10,NASDAQ,USD,Equity,Technology,Goldman Sachs,Martinez Group,7.69
1499,ETF,Joanna,JNJ,100,84.59,SELL,2026-07-09,2026-07-11,NYSE,USD,Equity,Healthcare,Citi,"Riley, Martinez and Aguilar",4.23
1500,Retirement,Robert,GS,500,318.76,SELL,2026-07-24,2026-07-26,NYSE,USD,Equity,Financial,UBS,Johnson-Weeks,79.69
1501,Growth,Christopher,PFE,200,282.19,SELL,2026-07-06,2026-07-08,NYSE,USD,Equity,Healthcare,Citi,"Cochran, Mitchell and Williams",28.22
1502,Retirement,Kevin,TSLA,500,306.9,BUY,2026-07-18,2026-07-20,NASDAQ,USD,Equity,Auto,Citi,"Gonzalez, Stone and Steele",76.73
1503,Growth,Jessica,WFC,200,312.48,SELL,2026-07-14,2026-07-16,NYSE,USD,Equity,Financial,Morgan Stanley,"Davis, Stephens and Johnson",31.25
1504,Growth,Samantha,PFE,200,269.23,SELL,2026-07-06,2026-07-08,NYSE,USD,Equity,Healthcare,Citi,Keller-Martin,26.92
1505,Balanced,David,AAPL,200,479.56,BUY,2026-07-22,2026-07-24,NASDAQ,USD,Equity,Technology,UBS,Carter and Sons,47.96
1506,ETF,Christine,AAPL,100,486.99,SELL,2026-07-28,2026-07-30,NASDAQ,USD,Equity,Technology,JPMorgan,Jackson-Brown,24.35
1507,ETF,David,BAC,100,193.88,SELL,2026-07-17,2026-07-19,NYSE,USD,Equity,Financial,UBS,Smith Inc,9.69
1508,Retirement,Donna,NVDA,200,64.1,SELL,2026-07-06,2026-07-08,NASDAQ,USD,Equity,Technology,Citi,Glass-Johnson,6.41
1509,ETF,Stephen,WFC,1000,89.65,BUY,2026-07-19,2026-07-21,NYSE,USD,Equity,Financial,UBS,"Clark, Brooks and Ponce",44.83
1510,Retirement,Leslie,GS,1000,399.21,BUY,2026-07-14,2026-07-16,NYSE,USD,Equity,Financial,Bank of America,Williams-Parrish,199.61
1511,Income,Steven,TSLA,1000,149.82,SELL,2026-07-24,2026-07-26,NASDAQ,USD,Equity,Auto,UBS,Patel PLC,74.91
1512,Balanced,James,PFE,100,380.53,SELL,2026-07-28,2026-07-30,NYSE,USD,Equity,Healthcare,Bank of America,"Taylor, Haas and Johnston",19.03
1513,Retirement,Michelle,GOOGL,100,135.5,SELL,2026-07-25,2026-07-27,NASDAQ,USD,Equity,Technology,Bank of America,Burch Inc,6.78
1514,Growth,Julie,JPM,1000,380.3,BUY,2026-07-04,2026-07-06,NYSE,USD,Equity,Financial,Morgan Stanley,Delacruz PLC,190.15
1515,Income,Emily,WFC,200,206.1,BUY,2026-07-17,2026-07-19,NYSE,USD,Equity,Financial,Goldman Sachs,"Figueroa, Johnson and Edwards",20.61
1516,Retirement,William,JNJ,200,85.79,BUY,2026-07-03,2026-07-05,NYSE,USD,Equity,Healthcare,Bank of America,"Nichols, Wilson and James",8.58
1517,Income,Peter,GOOGL,500,235.73,BUY,2026-07-20,2026-07-22,NASDAQ,USD,Equity,Technology,Bank of America,"Cox, Paul and Lester",58.93
1518,Income,Emma,TSLA,100,294.17,SELL,2026-07-05,2026-07-07,NASDAQ,USD,Equity,Auto,Goldman Sachs,Tran-Pena,14.71
1519,Income,Lauren,META,1000,322.85,BUY,2026-07-20,2026-07-22,NASDAQ,USD,Equity,Technology,Citi,"Williams, Doyle and Sanchez",161.43
1520,ETF,Collin,AMZN,100,101.43,SELL,2026-07-07,2026-07-09,NASDAQ,USD,Equity,Consumer,Citi,Casey Inc,5.07
1521,Growth,David,AMZN,100,425.3,SELL,2026-07-30,2026-08-01,NASDAQ,USD,Equity,Consumer,JPMorgan,Reid LLC,21.27
1522,Income,Sherri,XOM,500,266.54,BUY,2026-07-16,2026-07-18,NYSE,USD,Equity,Energy,Bank of America,Garcia LLC,66.64
1523,Growth,Makayla,AMZN,500,76.48,BUY,2026-07-31,2026-08-02,NASDAQ,USD,Equity,Consumer,Bank of America,Carter-Hardy,19.12
1524,Growth,Kelsey,GOOGL,200,28.58,BUY,2026-07-16,2026-07-18,NASDAQ,USD,Equity,Technology,Goldman Sachs,"Leblanc, Wood and Calderon",2.86
1525,Growth,Michael,GOOGL,1000,107.17,BUY,2026-07-23,2026-07-25,NASDAQ,USD,Equity,Technology,UBS,"Fisher, Willis and Moore",53.59
1526,Income,Glen,MSFT,100,168.7,BUY,2026-07-22,2026-07-24,NASDAQ,USD,Equity,Technology,Morgan Stanley,Hunt-Gardner,8.44
1527,Growth,Calvin,NVDA,200,186.5,SELL,2026-07-19,2026-07-21,NASDAQ,USD,Equity,Technology,Morgan Stanley,Gray Inc,18.65
1528,Income,Kathryn,AMZN,100,255.17,BUY,2026-07-27,2026-07-29,NASDAQ,USD,Equity,Consumer,UBS,"Howell, Hill and Mckee",12.76
1529,Balanced,Lauren,META,200,271.4,BUY,2026-07-29,2026-07-31,NASDAQ,USD,Equity,Technology,Morgan Stanley,Miller-Frye,27.14
1530,Growth,Vicki,XOM,100,76.36,BUY,2026-07-28,2026-07-30,NYSE,USD,Equity,Energy,Bank of America,Fox and Sons,3.82
1531,ETF,Donald,AAPL,200,162.73,SELL,2026-07-04,2026-07-06,NASDAQ,USD,Equity,Technology,UBS,Solomon-Reynolds,16.27
1532,Balanced,Jason,BAC,1000,296.1,BUY,2026-07-04,2026-07-06,NYSE,USD,Equity,Financial,Bank of America,Flores Group,148.05
1533,Growth,Frank,BAC,1000,386.12,SELL,2026-07-24,2026-07-26,NYSE,USD,Equity,Financial,Bank of America,Cruz PLC,193.06
1534,Balanced,Richard,CVX,500,82.1,SELL,2026-07-24,2026-07-26,NYSE,USD,Equity,Energy,JPMorgan,"Benitez, White and Lee",20.53
1535,Growth,Lawrence,AMZN,200,161.3,BUY,2026-07-30,2026-08-01,NASDAQ,USD,Equity,Consumer,Bank of America,Ellison and Sons,16.13
1536,Retirement,Kathryn,JNJ,200,235.71,BUY,2026-07-17,2026-07-19,NYSE,USD,Equity,Healthcare,JPMorgan,"Cox, Baker and Wilkinson",23.57
1537,Income,Joseph,PFE,500,260.3,SELL,2026-07-23,2026-07-25,NYSE,USD,Equity,Healthcare,Goldman Sachs,"Bowers, Moyer and Patterson",65.08
1538,ETF,Kathleen,JPM,200,109.69,BUY,2026-07-12,2026-07-14,NYSE,USD,Equity,Financial,Goldman Sachs,Perez-Jackson,10.97
1539,Balanced,Robert,WFC,200,232.86,SELL,2026-07-31,2026-08-02,NYSE,USD,Equity,Financial,Citi,Parks Ltd,23.29
1540,Income,Susan,JPM,1000,290.23,BUY,2026-07-31,2026-08-02,NYSE,USD,Equity,Financial,UBS,Olsen-Cochran,145.12
1541,Retirement,Mary,META,500,82.89,SELL,2026-07-15,2026-07-17,NASDAQ,USD,Equity,Technology,JPMorgan,Brown-Soto,20.72
1542,Growth,Robert,MSFT,100,85.51,BUY,2026-07-23,2026-07-25,NASDAQ,USD,Equity,Technology,Morgan Stanley,"Mcintosh, Miller and Hudson",4.28
1543,Balanced,Andrew,NVDA,500,409.7,SELL,2026-07-23,2026-07-25,NASDAQ,USD,Equity,Technology,JPMorgan,Dillon PLC,102.42
1544,Income,Steven,XOM,500,218.23,BUY,2026-07-18,2026-07-20,NYSE,USD,Equity,Energy,Bank of America,Barry Group,54.56
1545,Growth,John,JPM,1000,356.83,BUY,2026-07-30,2026-08-01,NYSE,USD,Equity,Financial,Citi,"Burgess, Hernandez and Simon",178.41
1546,Growth,Erika,AMZN,1000,462.39,BUY,2026-07-26,2026-07-28,NASDAQ,USD,Equity,Consumer,Bank of America,Mitchell PLC,231.19
1547,ETF,Thomas,GOOGL,100,167.12,SELL,2026-07-11,2026-07-13,NASDAQ,USD,Equity,Technology,Morgan Stanley,Lewis Group,8.36
1548,Income,Heidi,BAC,100,239.7,BUY,2026-07-21,2026-07-23,NYSE,USD,Equity,Financial,Bank of America,"Wallace, Brooks and Hernandez",11.98
